video_id,word,gloss,source
0778.000,Iğdır,IĞDIR,isaretce
0776.000,Isparta,ISPARTA,isaretce
1991.000,İçel,İÇEL,isaretce
1972.000,İstanbul,İSTANBUL,isaretce
1989.000,İzmir,İZMİR,isaretce
1990.000,İzmit,İZMİT,isaretce
0801.000,Kahramanmaraş,KAHRAMANMARAŞ,isaretce
0834.000,Karabük,KARABÜK,isaretce
0837.000,Karaman (1. İşaret),KARAMAN,isaretce
0837.001,Karaman (2. İşaret),KARAMAN,isaretce
0848.000,Kars (1. İşaret),KARS,isaretce
0848.001,Kars (2. İşaret),KARS,isaretce
0856.000,Kastamonu,KASTAMONU,isaretce
0867.000,Kayseri,KAYSERİ,isaretce
0902.000,Kırıkkale,KIRIKKALE,isaretce
0904.000,Kırklareli,KIRKLARELİ,isaretce
0908.000,Kırşehir,KIRŞEHİR,isaretce
0917.000,Kocaeli,KOCAELİ,isaretce
0933.000,Konya,KONYA,isaretce
0995.000,Kütahya,KÜTAHYA,isaretce
1038.000,Malatya,MALATYA,isaretce
1047.000,Manisa,MANİSA,isaretce
1049.000,Mardin,MARDİN,isaretce
1090.000,Mersin,MERSİN,isaretce
1128.000,Muğla,MUĞLA,isaretce
1129.000,Muş (1. İşaret),MUŞ,isaretce
1129.001,Muş (2. İşaret),MUŞ,isaretce
1194.000,Nevşehir,NEVŞEHİR,isaretce
1211.000,Niğde,NİĞDE,isaretce
1247.000,Ordu,ORDU,isaretce
1253.000,Osmaniye,OSMANİYE,isaretce
1356.000,Rize,RİZE,isaretce
1369.000,Sakarya,SAKARYA,isaretce
1382.000,Samsun,SAMSUN,isaretce
1519.000,Siirt,SİİRT,isaretce
1509.000,Sinop,SİNOP,isaretce
1512.000,Sivas,SİVAS,isaretce
2007.000,Şanlıurfa,ŞANLIURFA,isaretce
1565.000,Tekirdağ,TEKİRDAĞ,isaretce
1602.000,Tokat,TOKAT,isaretce
1611.000,Trabzon,TRABZON,isaretce
1618.000,Tunceli,TUNCELİ,isaretce
1672.000,Uşak,UŞAK,isaretce
1681.000,Van,VAN,isaretce
1720.000,Yalova,YALOVA,isaretce
1779.000,Yozgat,YOZGAT,isaretce
1810.000,Zonguldak (1. İşaret),ZONGULDAK,isaretce
1810.001,Zonguldak (2. İşaret),ZONGULDAK,isaretce
0036.000,Acayip,ACAYİP,isaretce
0037.000,Acele,ACELE,isaretce
0038.000,Acemi,ACEMİ,isaretce
0168.000,Aç,AÇ,isaretce
0169.000,Açgözlü,AÇGÖZLÜ,isaretce
0170.000,Açık,AÇIK,isaretce
0171.000,Açıkgöz,AÇIKGÖZ,isaretce
0046.000,Adi,ADİ,isaretce
0176.000,Ağır,AĞIR,isaretce
0186.000,Ait,AİT,isaretce
0056.000,Akıllı,AKILLI,isaretce
0057.000,Akılsız,AKILSIZ,isaretce
0083.000,Alçak,ALÇAK,isaretce
0104.000,Ani,ANİ,isaretce
0105.000,Aptal,APTAL,isaretce
0109.000,Aralık,ARALIK,isaretce
0123.000,Asabi,ASABİ,isaretce
0134.000,Atılgan,ATILGAN,isaretce
0161.000,Aynı,AYNI,isaretce
0164.000,Az,AZ,isaretce
0233.000,Başarılı (1. İşaret),BAŞARILI,isaretce
0233.001,Başarılı (2. İşaret),BAŞARILI,isaretce
0234.000,Başarısız (1. İşaret),BAŞARISIZ,isaretce
0234.001,Başarısız (2. İşaret),BAŞARISIZ,isaretce
0238.000,Başka,BAŞKA,isaretce
0222.000,Bayat (1. İşaret),BAYAT,isaretce
0222.001,Bayat (2. İşaret),BAYAT,isaretce
0226.000,Bazı,BAZI,isaretce
0242.000,Bedava,BEDAVA,isaretce
0253.000,Bencil,BENCİL,isaretce
0255.000,Benzer,BENZER,isaretce
0326.000,Biraz,BİRAZ,isaretce
0328.000,Birçok,BİRÇOK,isaretce
0330.000,Birinci,BİRİNCİ,isaretce
0275.000,Bonkör,BONKÖR,isaretce
0286.000,Boş (1. İşaret),BOŞ,isaretce
0286.001,Boş (2. İşaret),BOŞ,isaretce
0282.000,Bozuk,BOZUK,isaretce
0308.000,Bütün,BÜTÜN,isaretce
0309.000,Büyük,BÜYÜK,isaretce
0340.000,Cahil,CAHİL,isaretce
0345.000,Canlı (1. İşaret),CANLI,isaretce
0345.001,Canlı (2. İşaret),CANLI,isaretce
0346.000,Cansız,CANSIZ,isaretce
0361.000,Cılız,CILIZ,isaretce
0370.000,Ciddi,CİDDİ,isaretce
0371.000,Cimri,CİMRİ,isaretce
0367.000,Cömert,CÖMERT,isaretce
1815.000,Çabuk,ÇABUK,isaretce
1817.000,Çalışkan,ÇALIŞKAN,isaretce
1824.000,Çapraz,ÇAPRAZ,isaretce
1847.000,Çıplak,ÇIPLAK,isaretce
1860.000,Çift,ÇİFT,isaretce
1866.000,Çirkin,ÇİRKİN,isaretce
1851.000,Çok,ÇOK,isaretce
1859.000,Çürük,ÇÜRÜK,isaretce
0397.000,Dağınık,DAĞINIK,isaretce
0389.000,Dar,DAR,isaretce
0390.000,Dargın,DARGIN,isaretce
0393.000,Dayanıklı,DAYANIKLI,isaretce
0428.000,Değerli,DEĞERLİ,isaretce
0430.000,Değişik,DEĞİŞİK,isaretce
0405.000,Deli,DELİ,isaretce
0499.000,Diğer,DİĞER,isaretce
0445.000,Doğal,DOĞAL,isaretce
0447.000,Doğru,DOĞRU,isaretce
0439.000,Dolu,DOLU,isaretce
0471.000,Dürüst,DÜRÜST,isaretce
0472.000,Düz,DÜZ,isaretce
0475.000,Düzgün,DÜZGÜN,isaretce
0506.000,Edepli (1. İşaret),EDEPLİ,isaretce
0506.001,Edepli (2. İşaret),EDEPLİ,isaretce
0508.000,Efendi,EFENDİ,isaretce
0557.000,Eğri,EĞRİ,isaretce
0511.000,Ekonomik,EKONOMİK,isaretce
0513.000,Eksik,EKSİK,isaretce
0516.000,Ekşi,EKŞİ,isaretce
0526.000,Eli Açık,ELİ AÇIK,isaretce
0525.000,Elverişli,ELVERİŞLİ,isaretce
0530.000,Engelli,ENGELLİ,isaretce
0539.000,Eski,ESKİ,isaretce
0541.000,Esmer,ESMER,isaretce
0564.000,Eşit,EŞİT,isaretce
0547.000,Evli,EVLİ,isaretce
0549.000,Evrensel,EVRENSEL,isaretce
0555.000,Ezik,EZİK,isaretce
0569.000,Fakir,FAKİR,isaretce
0571.000,Farklı,FARKLI,isaretce
0578.000,Fazla,FAZLA,isaretce
0584.000,Fena,FENA,isaretce
0599.000,Fukara,FUKARA,isaretce
0615.000,Galip,GALİP,isaretce
0621.000,Gebe,GEBE,isaretce
0629.000,Genç,GENÇ,isaretce
0627.000,Genel,GENEL,isaretce
0630.000,Geniş,GENİŞ,isaretce
0631.000,Gerekli (1. İşaret),GEREKLİ,isaretce
0631.001,Gerekli (2. İşaret),GEREKLİ,isaretce
0634.000,Geveze,GEVEZE,isaretce
0651.000,Görgülü,GÖRGÜLÜ,isaretce
0684.000,Güçlü,GÜÇLÜ,isaretce
0683.000,Güzel,GÜZEL,isaretce
0697.000,Hafif,HAFİF,isaretce
0730.000,Hain,HAİN,isaretce
0706.000,Hamile,HAMİLE,isaretce
0709.000,Harika,HARİKA,isaretce
0710.000,Harikulade,HARİKULADE,isaretce
0712.000,Haset,HASET,isaretce
0719.000,Havalı,HAVALI,isaretce
0726.000,Hazır,HAZIR,isaretce
0733.000,Helal,HELAL,isaretce
0747.000,Hızlı,HIZLI,isaretce
0759.000,Hususi,HUSUSİ,isaretce
0769.000,Ilık,ILIK,isaretce
0774.000,Islak,ISLAK,isaretce
0774.000,Islak,ISLAK,isaretce
1939.000,İhtiyar,İHTİYAR,isaretce
1942.000,İkinci,İKİNCİ,isaretce
1943.000,İkiyüzlü,İKİYÜZLÜ,isaretce
1944.000,İkiz,İKİZ,isaretce
1949.000,İlginç (1. İşaret),İLGİNÇ,isaretce
1949.001,İlginç (2. İşaret),İLGİNÇ,isaretce
1955.000,İmansız,İMANSIZ,isaretce
1982.000,İyi,İYİ,isaretce
0787.000,Kaba,KABA,isaretce
0874.000,Kaç (1. İşaret),KAÇ,isaretce
0874.001,Kaç (2. İşaret),KAÇ,isaretce
0800.000,Kahraman,KAHRAMAN,isaretce
0809.000,Kalın,KALIN,isaretce
0827.000,Kapalı,KAPALI,isaretce
0844.000,Karışık,KARIŞIK,isaretce
0852.000,Karşıt (1. İşaret),KARŞIT,isaretce
0852.001,Karşıt (2. İşaret),KARŞIT,isaretce
0882.000,Kel,KEL,isaretce
0895.000,Kesin,KESİN,isaretce
0909.000,Kısa,KISA,isaretce
0910.000,Kıskanç,KISKANÇ,isaretce
0998.000,Kibar,KİBAR,isaretce
1008.000,Kirli,KİRLİ,isaretce
0918.000,Kocaman,KOCAMAN,isaretce
0922.000,Kolay,KOLAY,isaretce
0927.000,Komik,KOMİK,isaretce
0925.000,Kompetan,KOMPETAN,isaretce
0987.000,Kör,KÖR,isaretce
0988.000,Kötü,KÖTÜ,isaretce
0964.000,Kurnaz,KURNAZ,isaretce
0968.000,Kuru,KURU,isaretce
0996.000,Küçük,KÜÇÜK,isaretce
0993.000,Küskün,KÜSKÜN,isaretce
1021.000,Lazım,LAZIM,isaretce
1070.000,Mağlup (1. İşaret),MAĞLUP,isaretce
1070.001,Mağlup (2. İşaret),MAĞLUP,isaretce
1073.000,Mecbur,MECBUR,isaretce
1080.000,Memnun,MEMNUN,isaretce
1106.000,Meşhur,MEŞHUR,isaretce
1104.000,Mezun,MEZUN,isaretce
1159.000,Milli,MİLLİ,isaretce
1109.000,Moda,MODA,isaretce
1122.000,Muntazam,MUNTAZAM,isaretce
1125.000,Mutlu (1. İşaret),MUTLU,isaretce
1125.001,Mutlu (2. İşaret),MUTLU,isaretce
1134.000,Müeddep (1. İşaret),MÜEDDEP,isaretce
1134.001,Müeddep (2. İşaret),MÜEDDEP,isaretce
1140.000,Mühim (1. İşaret),MÜHİM,isaretce
1140.001,Mühim (2. İşaret),MÜHİM,isaretce
1141.000,Mükemmel,MÜKEMMEL,isaretce
1142.000,Mümkün,MÜMKÜN,isaretce
1144.000,Münasebetsiz,MÜNASEBETSİZ,isaretce
1145.000,Münasip,MÜNASİP,isaretce
1146.000,Müsait,MÜSAİT,isaretce
1149.000,Mütehassıs,MÜTEHASSIS,isaretce
1170.000,Nadim,NADİM,isaretce
1173.000,Namlı,NAMLI,isaretce
1174.000,Namünasip,NAMÜNASİP,isaretce
1176.000,Nankör,NANKÖR,isaretce
1183.000,Nazik,NAZİK,isaretce
1190.000,Nemli,NEMLİ,isaretce
1198.000,Noksan,NOKSAN,isaretce
1199.000,Normal (1. İşaret),NORMAL,isaretce
1199.001,Normal (2. İşaret),NORMAL,isaretce
1203.000,Numaracı,NUMARACI,isaretce
1213.000,Obur,OBUR,isaretce
1225.000,Olabilir,OLABİLİR,isaretce
1227.000,Olmaz,OLMAZ,isaretce
1251.000,Ortopedik,ORTOPEDİK,isaretce
1256.000,Otomatik,OTOMATİK,isaretce
1875.000,Öbür,ÖBÜR,isaretce
1880.000,Ödünç,ÖDÜNÇ,isaretce
1883.000,Öksüz,ÖKSÜZ,isaretce
1889.000,Önemli (1. İşaret),ÖNEMLİ,isaretce
1889.001,Önemli (2. İşaret),ÖNEMLİ,isaretce
1897.000,Öteki,ÖTEKİ,isaretce
1899.000,Özel,ÖZEL,isaretce
1268.000,Pahalı,PAHALI,isaretce
1307.000,Peşin,PEŞİN,isaretce
1328.000,Pis,PİS,isaretce
1331.000,Pişman,PİŞMAN,isaretce
1323.000,Pürüzsüz,PÜRÜZSÜZ,isaretce
1349.000,Rezil (1. İşaret),REZİL,isaretce
1349.001,Rezil (2. İşaret),REZİL,isaretce
1409.000,Saçma,SAÇMA,isaretce
1364.000,Saf,SAF,isaretce
1410.000,Sağ,SAĞ,isaretce
1410.000,Sağ (1. İşaret),SAĞ,isaretce
1410.001,Sağ (2. İşaret),SAĞ,isaretce
1411.000,Sağır,SAĞIR,isaretce
1412.000,Sağlam,SAĞLAM,isaretce
1366.000,Sahte,SAHTE,isaretce
1370.000,Sakat,SAKAT,isaretce
1374.000,Sakin,SAKİN,isaretce
1375.000,Salak,SALAK,isaretce
1383.000,Samimi,SAMİMİ,isaretce
1393.000,Sapık (1. İşaret),SAPIK,isaretce
1393.001,Sapık (2. İşaret),SAPIK,isaretce
1398.000,Sarışın,SARIŞIN,isaretce
1407.000,Sayın,SAYIN,isaretce
1430.000,Serbest,SERBEST,isaretce
1437.000,Serin,SERİN,isaretce
1433.000,Serseri,SERSERİ,isaretce
1434.000,Sert,SERT,isaretce
1439.000,Sessiz (1. İşaret),SESSİZ,isaretce
1439.001,Sessiz (2. İşaret),SESSİZ,isaretce
1448.000,Sıcak,SICAK,isaretce
1451.000,Sıkışık,SIKIŞIK,isaretce
1456.000,Sıradan,SIRADAN,isaretce
1459.000,Sıska,SISKA,isaretce
1514.000,Sivil,SİVİL,isaretce
1513.000,Sivri,SİVRİ,isaretce
1471.000,Soğuk,SOĞUK,isaretce
1460.000,Sol,SOL,isaretce
1462.000,Son,SON,isaretce
1491.000,Süper,SÜPER,isaretce
1497.000,Süreğen,SÜREĞEN,isaretce
1495.000,Sürekli,SÜREKLİ,isaretce
2017.000,Şık,ŞIK,isaretce
2018.000,Şımarık,ŞIMARIK,isaretce
2035.000,Şişman,ŞİŞMAN,isaretce
2026.000,Şöhretli,ŞÖHRETLİ,isaretce
1535.000,Tam,TAM,isaretce
1536.000,Tamam (1. İşaret),TAMAM,isaretce
1536.001,Tamam (2. İşaret),TAMAM,isaretce
1554.000,Taze,TAZE,isaretce
1571.000,Tembel,TEMBEL,isaretce
1573.000,Temiz,TEMİZ,isaretce
1576.000,Tenha,TENHA,isaretce
1582.000,Terbiyeli,TERBİYELİ,isaretce
1586.000,Ters,TERS,isaretce
1644.000,Titiz,TİTİZ,isaretce
1599.000,Tok,TOK,isaretce
1617.000,Tuhaf,TUHAF,isaretce
1623.000,Tutuklu,TUTUKLU,isaretce
1648.000,Ucuz,UCUZ,isaretce
1649.000,Ufak,UFAK,isaretce
1650.000,Ukala,UKALA,isaretce
1652.000,Uluslararası (1. İşaret),ULUSLARARASI,isaretce
1652.001,Uluslararası (2. İşaret),ULUSLARARASI,isaretce
1654.000,Umumi,UMUMİ,isaretce
1658.000,Uslu (1. İşaret),USLU,isaretce
1658.001,Uslu (2. İşaret),USLU,isaretce
1662.000,Uygun,UYGUN,isaretce
1663.000,Uygunsuz,UYGUNSUZ,isaretce
1665.000,Uyuşturucu,UYUŞTURUCU,isaretce
1666.000,Uzak,UZAK,isaretce
1668.000,Uzman,UZMAN,isaretce
1669.000,Uzun,UZUN,isaretce
1926.000,Üçüncü,ÜÇÜNCÜ,isaretce
1912.000,Ümitsiz,ÜMİTSİZ,isaretce
1913.000,Ünlü,ÜNLÜ,isaretce
1919.000,Üvey,ÜVEY,isaretce
1920.000,Üzgün,ÜZGÜN,isaretce
1684.000,Var,VAR,isaretce
1685.000,Varlıklı,VARLIKLI,isaretce
1702.000,Vicdansız,VİCDANSIZ,isaretce
1714.000,Yakın,YAKIN,isaretce
1715.000,Yakışıklı,YAKIŞIKLI,isaretce
1718.000,Yalnız,YALNIZ,isaretce
1733.000,Yaramaz,YARAMAZ,isaretce
1736.000,Yarım,YARIM,isaretce
1750.000,Yaş,YAŞ,isaretce
1752.000,Yaşlı,YAŞLI,isaretce
1741.000,Yavaş,YAVAŞ,isaretce
1753.000,Yedek,YEDEK,isaretce
1759.000,Yeni,YENİ,isaretce
1761.000,Yeter,YETER,isaretce
1775.000,Yok,YOK,isaretce
1776.000,Yoksul,YOKSUL,isaretce
1781.000,Yumuşak,YUMUŞAK,isaretce
1795.000,Zalim (1. İşaret),ZALİM,isaretce
1795.001,Zalim (2. İşaret),ZALİM,isaretce
1803.000,Zayıf,ZAYIF,isaretce
1804.000,Zeki,ZEKİ,isaretce
1806.000,Zengin,ZENGİN,isaretce
1809.000,Zıt (1. İşaret),ZIT,isaretce
1809.001,Zıt (2. İşaret),ZIT,isaretce
0045.000,Adliye,ADLİYE,isaretce
0092.000,Anayasa,ANAYASA,isaretce
0144.000,Avukat,AVUKAT,isaretce
0145.000,Avukat Tutmak,AVUKAT TUTMAK,isaretce
0391.000,Dava,DAVA,isaretce
0409.000,Demokrasi (1. İşaret),DEMOKRASİ,isaretce
0409.001,Demokrasi (2. İşaret),DEMOKRASİ,isaretce
0425.000,Devlet,DEVLET,isaretce
0486.000,Dilekçe,DİLEKÇE,isaretce
0442.000,Dosya,DOSYA,isaretce
0694.000,Haciz,HACİZ,isaretce
0698.000,Hak,HAK,isaretce
0758.000,Hukuk,HUKUK,isaretce
1932.000,İcra,İCRA,isaretce
1933.000,İdam,İDAM,isaretce
1936.000,İfade,İFADE,isaretce
1937.000,İflas,İFLAS,isaretce
0826.000,Kanun,KANUN,isaretce
0838.000,Karar,KARAR,isaretce
0928.000,Kontrat,KONTRAT,isaretce
1029.000,Mahkeme,MAHKEME,isaretce
1036.000,Mal,MAL,isaretce
1157.000,Millet,MİLLET,isaretce
1158.000,Milletvekili,MİLLETVEKİLİ,isaretce
1167.000,Miras (1. İşaret),MİRAS,isaretce
1167.001,Miras (2. İşaret),MİRAS,isaretce
1120.000,Mukavele,MUKAVELE,isaretce
1131.000,Mübaşir,MÜBAŞİR,isaretce
1171.000,Nafaka,NAFAKA,isaretce
1206.000,Nikah,NİKAH,isaretce
1202.000,Noter,NOTER,isaretce
1205.000,Nüfus Cüzdanı,NÜFUS CÜZDANI,isaretce
1261.000,Oy,OY,isaretce
1890.000,Önerge,ÖNERGE,isaretce
1341.000,Rapor,RAPOR,isaretce
1360.000,Sabıka,SABIKA,isaretce
1402.000,Savcı,SAVCI,isaretce
1403.000,Savunma,SAVUNMA,isaretce
1447.000,Seçim,SEÇİM,isaretce
1501.000,Sicil,SİCİL,isaretce
1487.000,Sözleşme,SÖZLEŞME,isaretce
1481.000,Suç (1. İşaret),SUÇ,isaretce
1481.001,Suç (2. İşaret),SUÇ,isaretce
2003.000,Şahit,ŞAHİT,isaretce
1527.000,Tahliye (1. İşaret),TAHLİYE,isaretce
1527.001,Tahliye (2. İşaret),TAHLİYE,isaretce
1542.000,Tapu,TAPU,isaretce
1555.000,Tazminat,TAZMİNAT,isaretce
1623.000,Tutuklu,TUTUKLU,isaretce
1738.000,Yasa,YASA,isaretce
1784.000,Yönetmelik,YÖNETMELİK,isaretce
0060.000,Akrep (1. İşaret),AKREP,isaretce
0060.001,Akrep (2. İşaret),AKREP,isaretce
0113.000,Arı,ARI,isaretce
0127.000,Aslan,ASLAN,isaretce
0133.000,At,AT,isaretce
0156.000,Ayı (1. İşaret),AYI,isaretce
0156.001,Ayı (2. İşaret),AYI,isaretce
0204.000,Balık,BALIK,isaretce
0333.000,Bit,BİT,isaretce
0283.000,Boğa,BOĞA,isaretce
0305.000,Böcek,BÖCEK,isaretce
0372.000,Civciv,CİVCİV,isaretce
1836.000,Çekirge,ÇEKİRGE,isaretce
0385.000,Dana,DANA,isaretce
0392.000,Davar,DAVAR,isaretce
0424.000,Deve,DEVE,isaretce
0441.000,Domuz,DOMUZ,isaretce
0560.000,Eşek,EŞEK,isaretce
0570.000,Fare,FARE,isaretce
0603.000,Fil,FİL,isaretce
0592.000,Fok (1. İşaret),FOK,isaretce
0592.001,Fok (2. İşaret),FOK,isaretce
0613.000,Gaga,GAGA,isaretce
0635.000,Geyik,GEYİK,isaretce
0682.000,Güvercin (1. İşaret),GÜVERCİN,isaretce
0682.001,Güvercin (2. İşaret),GÜVERCİN,isaretce
0705.000,Hamsi,HAMSİ,isaretce
0731.000,Haşere,HAŞERE,isaretce
0725.000,Hayvan,HAYVAN,isaretce
0763.000,Hindi,HİNDİ,isaretce
0750.000,Horoz,HOROZ,isaretce
1961.000,İnek,İNEK,isaretce
1979.000,İt,İT,isaretce
0780.000,Jaguar,JAGUAR,isaretce
0823.000,Kanguru,KANGURU,isaretce
0829.000,Kaplan,KAPLAN,isaretce
0830.000,Kaplumbağa (1. İşaret),KAPLUMBAĞA,isaretce
0830.001,Kaplumbağa (2. İşaret),KAPLUMBAĞA,isaretce
0841.000,Karga,KARGA,isaretce
0843.000,Karınca,KARINCA,isaretce
0849.000,Kartal,KARTAL,isaretce
0868.000,Kaz,KAZ,isaretce
0897.000,Keçi,KEÇİ,isaretce
0880.000,Kedi,KEDİ,isaretce
0883.000,Kelebek,KELEBEK,isaretce
1009.000,Kirpi,KİRPİ,isaretce
0944.000,Koç,KOÇ,isaretce
0943.000,Koyun,KOYUN,isaretce
0986.000,Köpek,KÖPEK,isaretce
0963.000,Kurbağa,KURBAĞA,isaretce
0966.000,Kurt,KURT,isaretce
0981.000,Kuş,KUŞ,isaretce
1022.000,Leylek,LEYLEK,isaretce
1065.000,Maymun,MAYMUN,isaretce
1154.000,Midye,MİDYE,isaretce
1884.000,Öküz,ÖKÜZ,isaretce
1894.000,Ördek,ÖRDEK,isaretce
1896.000,Örümcek,ÖRÜMCEK,isaretce
1280.000,Papağan,PAPAĞAN,isaretce
1299.000,Penguen,PENGUEN,isaretce
1326.000,Pire,PİRE,isaretce
1506.000,Sinek,SİNEK,isaretce
1461.000,Solucan,SOLUCAN,isaretce
1550.000,Tavşan,TAVŞAN,isaretce
1547.000,Tavuk,TAVUK,isaretce
1548.000,Tavus Kuşu,TAVUS KUŞU,isaretce
1641.000,Tilki,TİLKİ,isaretce
1642.000,Timsah,TİMSAH,isaretce
1757.000,Yengeç,YENGEÇ,isaretce
1771.000,Yılan,YILAN,isaretce
1813.000,Zürafa,ZÜRAFA,isaretce
0062.000,Akse,AKSE,isaretce
0088.000,Ameliyat,AMELİYAT,isaretce
0129.000,Aspirin,ASPİRİN,isaretce
0130.000,Astım,ASTIM,isaretce
0187.000,Aşı,AŞI,isaretce
0211.000,Bandaj,BANDAJ,isaretce
0231.000,Baş Ağrısı,BAŞ AĞRISI,isaretce
0232.000,Baş Dönmesi,BAŞ DÖNMESİ,isaretce
1873.000,Çiş,ÇİŞ,isaretce
0419.000,Derece (1. İşaret),DERECE,isaretce
0419.001,Derece (2. İşaret),DERECE,isaretce
0501.000,Dişçi,DİŞÇİ,isaretce
0449.000,Doğum,DOĞUM,isaretce
0432.000,Doktor (1. İşaret),DOKTOR,isaretce
0432.001,Doktor (2. İşaret),DOKTOR,isaretce
0503.000,Ebe,EBE,isaretce
0504.000,Eczane (1. İşaret),ECZANE,isaretce
0504.001,Eczane (2. İşaret),ECZANE,isaretce
0531.000,Enjektör,ENJEKTÖR,isaretce
0582.000,Felç,FELÇ,isaretce
0621.000,Gebe,GEBE,isaretce
0662.000,Gözlük,GÖZLÜK,isaretce
0644.000,Grip,GRİP,isaretce
0706.000,Hamile,HAMİLE,isaretce
0713.000,Hasta (1. İşaret),HASTA,isaretce
0713.001,Hasta (2. İşaret),HASTA,isaretce
0714.000,Hasta Bakıcı,HASTA BAKICI,isaretce
0715.000,Hastane,HASTANE,isaretce
0732.000,Hekim (1. İşaret),HEKİM,isaretce
0732.001,Hekim (2. İşaret),HEKİM,isaretce
1935.000,İdrar,İDRAR,isaretce
1945.000,İlaç,İLAÇ,isaretce
1950.000,İlk Yardım,İLK YARDIM,isaretce
0789.000,Kabakulak,KABAKULAK,isaretce
0813.000,Kalp Krizi,KALP KRİZİ,isaretce
0817.000,Kan,KAN,isaretce
0824.000,Kanser (1. İşaret),KANSER,isaretce
0824.001,Kanser (2. İşaret),KANSER,isaretce
0890.000,Kepek,KEPEK,isaretce
0913.000,Kızamık,KIZAMIK,isaretce
0987.000,Kör,KÖR,isaretce
0950.000,Kriz,KRİZ,isaretce
0948.000,Kronik,KRONİK,isaretce
0952.000,Kuduz,KUDUZ,isaretce
1089.000,Merhem,MERHEM,isaretce
1116.000,Muayene,MUAYENE,isaretce
1169.000,Nabız,NABIZ,isaretce
1187.000,Nefes,NEFES,isaretce
1195.000,Nezle,NEZLE,isaretce
1251.000,Ortopedik,ORTOPEDİK,isaretce
1882.000,Öksürmek,ÖKSÜRMEK,isaretce
1341.000,Rapor,RAPOR,isaretce
1354.000,Röntgen,RÖNTGEN,isaretce
1411.000,Sağır,SAĞIR,isaretce
1413.000,Sağlık,SAĞLIK,isaretce
1370.000,Sakat,SAKAT,isaretce
1387.000,Sancı,SANCI,isaretce
1394.000,Sargı,SARGI,isaretce
1417.000,Sedye,SEDYE,isaretce
1435.000,Serum,SERUM,isaretce
1515.000,Sivilce,SİVİLCE,isaretce
1490.000,Sünnet,SÜNNET,isaretce
2019.000,Şırınga,ŞIRINGA,isaretce
2029.000,Şifa,ŞİFA,isaretce
2035.000,Şişman,ŞİŞMAN,isaretce
2024.000,Şurup,ŞURUP,isaretce
1526.000,Tahlil,TAHLİL,isaretce
1540.000,Tansiyon Aleti,TANSİYON ALETİ,isaretce
1559.000,Tedavi,TEDAVİ,isaretce
1627.000,Tüberküloz,TÜBERKÜLOZ,isaretce
1690.000,Verem,VEREM,isaretce
1706.000,Virüs,VİRÜS,isaretce
1707.000,Vitamin,VİTAMİN,isaretce
1731.000,Yara,YARA,isaretce
1732.000,Yara Bandı,YARA BANDI,isaretce
1803.000,Zayıf,ZAYIF,isaretce
0049.000,Afrika,AFRİKA,isaretce
0078.000,Almanya,ALMANYA,isaretce
0089.000,Amerika,AMERİKA,isaretce
0108.000,Arabistan,ARABİSTAN,isaretce
0114.000,Arjantin,ARJANTİN,isaretce
0117.000,Arnavutluk,ARNAVUTLUK,isaretce
0131.000,Asya,ASYA,isaretce
0143.000,Avrupa,AVRUPA,isaretce
0146.000,Avustralya,AVUSTRALYA,isaretce
0147.000,Avusturya,AVUSTURYA,isaretce
0166.000,Azerbaycan,AZERBAYCAN,isaretce
0251.000,Belçika (1. İşaret),BELÇİKA,isaretce
0251.001,Belçika (2. İşaret),BELÇİKA,isaretce
0277.000,Bosna Hersek,BOSNA HERSEK,isaretce
0289.000,Brezilya,BREZİLYA,isaretce
0293.000,Bulgaristan,BULGARİSTAN,isaretce
0359.000,Cezayir,CEZAYİR,isaretce
1864.000,Çin (1. İşaret),ÇİN,isaretce
1864.001,Çin (2. İşaret),ÇİN,isaretce
0388.000,Danimarka,DANİMARKA,isaretce
0529.000,Endonezya,ENDONEZYA,isaretce
0534.000,Ermenistan,ERMENİSTAN,isaretce
0543.000,Estonya,ESTONYA,isaretce
0573.000,Fas,FAS,isaretce
0607.000,Finlandiya,FİNLANDİYA,isaretce
0598.000,Fransa,FRANSA,isaretce
0674.000,Güney Afrika,GÜNEY AFRİKA,isaretce
0675.000,Güney Kore,GÜNEY KORE,isaretce
0677.000,Gürcistan,GÜRCİSTAN,isaretce
0764.000,Hindistan,HİNDİSTAN,isaretce
0749.000,Hollanda,HOLLANDA,isaretce
0770.000,Irak (1. İşaret),IRAK,isaretce
0770.001,Irak (2. İşaret),IRAK,isaretce
1962.000,İngitere,İNGİTERE,isaretce
1967.000,İran (1. İşaret),İRAN,isaretce
1967.001,İran (2. İşaret),İRAN,isaretce
1970.000,İspanya,İSPANYA,isaretce
1971.000,İsrail,İSRAİL,isaretce
1977.000,İsveç (1. İşaret),İSVEÇ,isaretce
1977.001,İsveç (2. İşaret),İSVEÇ,isaretce
1978.000,İsviçre,İSVİÇRE,isaretce
1980.000,İtalya,İTALYA,isaretce
0783.000,Japonya,JAPONYA,isaretce
0818.000,Kanada,KANADA,isaretce
0889.000,Kenya,KENYA,isaretce
0900.000,Kıbrıs,KIBRIS,isaretce
0976.000,Kuveyt,KUVEYT,isaretce
0980.000,Kuzey Kore,KUZEY KORE,isaretce
1028.000,Macaristan,MACARİSTAN,isaretce
1075.000,Meksika,MEKSİKA,isaretce
1200.000,Norveç (1. İşaret),NORVEÇ,isaretce
1200.001,Norveç (2. İşaret),NORVEÇ,isaretce
